"TIME_ID","DAY_NAME","DAY_NUMBER_IN_WEEK","DAY_NUMBER_IN_MONTH","CALENDAR_WEEK_NUMBER","FISCAL_WEEK_NUMBER","WEEK_ENDING_DAY","WEEK_ENDING_DAY_ID","CALENDAR_MONTH_NUMBER","FISCAL_MONTH_NUMBER","CALENDAR_MONTH_DESC","CALENDAR_MONTH_ID","FISCAL_MONTH_DESC","FISCAL_MONTH_ID","DAYS_IN_CAL_MONTH","DAYS_IN_FIS_MONTH","END_OF_CAL_MONTH","END_OF_FIS_MONTH","CALENDAR_MONTH_NAME","FISCAL_MONTH_NAME","CALENDAR_QUARTER_DESC","CALENDAR_QUARTER_ID","FISCAL_QUARTER_DESC","FISCAL_QUARTER_ID","DAYS_IN_CAL_QUARTER","DAYS_IN_FIS_QUARTER","END_OF_CAL_QUARTER","END_OF_FIS_QUARTER","CALENDAR_QUARTER_NUMBER","FISCAL_QUARTER_NUMBER","CALENDAR_YEAR","CALENDAR_YEAR_ID","FISCAL_YEAR","FISCAL_YEAR_ID","DAYS_IN_CAL_YEAR","DAYS_IN_FIS_YEAR","END_OF_CAL_YEAR","END_OF_FIS_YEAR"
2021-08-30,"Monday",1,30,35,35,2021-09-05,1481,8,9,"2021-08",1703,"2021-09",1752,31,28,2021-08-31,2021-09-24,"August","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-08-31,"Tuesday",2,31,35,35,2021-09-05,1481,8,9,"2021-08",1703,"2021-09",1752,31,28,2021-08-31,2021-09-24,"August","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-01,"Wednesday",3,1,35,35,2021-09-05,1481,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-02,"Thursday",4,2,35,35,2021-09-05,1481,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-03,"Friday",5,3,36,36,2021-09-05,1481,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-04,"Saturday",6,4,36,36,2021-09-05,1530,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-05,"Sunday",7,5,36,36,2021-09-05,1530,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-06,"Monday",1,6,36,36,2021-09-12,1530,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-07,"Tuesday",2,7,36,36,2021-09-12,1530,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-08,"Wednesday",3,8,36,36,2021-09-12,1530,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-09,"Thursday",4,9,36,36,2021-09-12,1530,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-10,"Friday",5,10,37,37,2021-09-12,1530,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-11,"Saturday",6,11,37,37,2021-09-12,1578,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-12,"Sunday",7,12,37,37,2021-09-12,1578,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-13,"Monday",1,13,37,37,2021-09-19,1578,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-14,"Tuesday",2,14,37,37,2021-09-19,1578,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-15,"Wednesday",3,15,37,37,2021-09-19,1578,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-16,"Thursday",4,16,37,37,2021-09-19,1578,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-17,"Friday",5,17,38,38,2021-09-19,1578,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-18,"Saturday",6,18,38,38,2021-09-19,1626,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-19,"Sunday",7,19,38,38,2021-09-19,1626,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-20,"Monday",1,20,38,38,2021-09-26,1626,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-21,"Tuesday",2,21,38,38,2021-09-26,1626,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-22,"Wednesday",3,22,38,38,2021-09-26,1626,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-23,"Thursday",4,23,38,38,2021-09-26,1626,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-24,"Friday",5,24,39,39,2021-09-26,1626,9,9,"2021-09",1704,"2021-09",1752,30,28,2021-09-30,2021-09-24,"September","September","2021-03",1779,"2021-03",1795,92,91,2021-09-30,2021-09-24,3,3,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-25,"Saturday",6,25,39,39,2021-09-26,1468,9,10,"2021-09",1704,"2021-10",1753,30,35,2021-09-30,2021-10-29,"September","October","2021-03",1779,"2021-04",1796,92,98,2021-09-30,2021-12-31,3,4,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-26,"Sunday",7,26,39,39,2021-09-26,1468,9,10,"2021-09",1704,"2021-10",1753,30,35,2021-09-30,2021-10-29,"September","October","2021-03",1779,"2021-04",1796,92,98,2021-09-30,2021-12-31,3,4,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-27,"Monday",1,27,39,39,2021-10-03,1468,9,10,"2021-09",1704,"2021-10",1753,30,35,2021-09-30,2021-10-29,"September","October","2021-03",1779,"2021-04",1796,92,98,2021-09-30,2021-12-31,3,4,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-28,"Tuesday",2,28,39,39,2021-10-03,1468,9,10,"2021-09",1704,"2021-10",1753,30,35,2021-09-30,2021-10-29,"September","October","2021-03",1779,"2021-04",1796,92,98,2021-09-30,2021-12-31,3,4,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-29,"Wednesday",3,29,39,39,2021-10-03,1468,9,10,"2021-09",1704,"2021-10",1753,30,35,2021-09-30,2021-10-29,"September","October","2021-03",1779,"2021-04",1796,92,98,2021-09-30,2021-12-31,3,4,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-09-30,"Thursday",4,30,39,39,2021-10-03,1468,9,10,"2021-09",1704,"2021-10",1753,30,35,2021-09-30,2021-10-29,"September","October","2021-03",1779,"2021-04",1796,92,98,2021-09-30,2021-12-31,3,4,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-10-01,"Friday",5,1,40,40,2021-10-03,1468,10,10,"2021-10",1705,"2021-10",1753,31,35,2021-10-31,2021-10-29,"October","October","2021-04",1780,"2021-04",1796,92,98,2021-12-31,2021-12-31,4,4,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-10-02,"Saturday",6,2,40,40,2021-10-03,1517,10,10,"2021-10",1705,"2021-10",1753,31,35,2021-10-31,2021-10-29,"October","October","2021-04",1780,"2021-04",1796,92,98,2021-12-31,2021-12-31,4,4,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-10-03,"Sunday",7,3,40,40,2021-10-03,1517,10,10,"2021-10",1705,"2021-10",1753,31,35,2021-10-31,2021-10-29,"October","October","2021-04",1780,"2021-04",1796,92,98,2021-12-31,2021-12-31,4,4,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-10-04,"Monday",1,4,40,40,2021-10-10,1517,10,10,"2021-10",1705,"2021-10",1753,31,35,2021-10-31,2021-10-29,"October","October","2021-04",1780,"2021-04",1796,92,98,2021-12-31,2021-12-31,4,4,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-01-16,"Saturday",6,16,3,3,2021-01-17,1569,1,1,"2021-01",1696,"2021-01",1744,31,35,2021-01-31,2021-01-30,"January","January","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-01-17,"Sunday",7,17,3,3,2021-01-17,1617,1,1,"2021-01",1696,"2021-01",1744,31,35,2021-01-31,2021-01-30,"January","January","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-01-18,"Monday",1,18,3,3,2021-01-24,1617,1,1,"2021-01",1696,"2021-01",1744,31,35,2021-01-31,2021-01-30,"January","January","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-01-19,"Tuesday",2,19,3,3,2021-01-24,1617,1,1,"2021-01",1696,"2021-01",1744,31,35,2021-01-31,2021-01-30,"January","January","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-01-20,"Wednesday",3,20,3,3,2021-01-24,1617,1,1,"2021-01",1696,"2021-01",1744,31,35,2021-01-31,2021-01-30,"January","January","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-01-21,"Thursday",4,21,3,3,2021-01-24,1617,1,1,"2021-01",1696,"2021-01",1744,31,35,2021-01-31,2021-01-30,"January","January","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-01-22,"Friday",5,22,4,4,2021-01-24,1617,1,1,"2021-01",1696,"2021-01",1744,31,35,2021-01-31,2021-01-30,"January","January","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-01-23,"Saturday",6,23,4,4,2021-01-24,1617,1,1,"2021-01",1696,"2021-01",1744,31,35,2021-01-31,2021-01-30,"January","January","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-01-24,"Sunday",7,24,4,4,2021-01-24,1664,1,1,"2021-01",1696,"2021-01",1744,31,35,2021-01-31,2021-01-30,"January","January","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-01-25,"Monday",1,25,4,4,2021-01-31,1664,1,1,"2021-01",1696,"2021-01",1744,31,35,2021-01-31,2021-01-30,"January","January","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-01-26,"Tuesday",2,26,4,4,2021-01-31,1664,1,1,"2021-01",1696,"2021-01",1744,31,35,2021-01-31,2021-01-30,"January","January","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-01-27,"Wednesday",3,27,4,4,2021-01-31,1664,1,1,"2021-01",1696,"2021-01",1744,31,35,2021-01-31,2021-01-30,"January","January","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-01-28,"Thursday",4,28,4,4,2021-01-31,1664,1,1,"2021-01",1696,"2021-01",1744,31,35,2021-01-31,2021-01-30,"January","January","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-01-29,"Friday",5,29,5,5,2021-01-31,1664,1,1,"2021-01",1696,"2021-01",1744,31,35,2021-01-31,2021-01-30,"January","January","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-01-30,"Saturday",6,30,5,5,2021-01-31,1664,1,1,"2021-01",1696,"2021-01",1744,31,35,2021-01-31,2021-01-30,"January","January","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-01-31,"Sunday",7,31,5,5,2021-01-31,1499,1,2,"2021-01",1696,"2021-02",1745,31,28,2021-01-31,2021-02-27,"January","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-01,"Monday",1,1,5,5,2021-02-07,1499,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-02,"Tuesday",2,2,5,5,2021-02-07,1499,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-03,"Wednesday",3,3,5,5,2021-02-07,1499,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-04,"Thursday",4,4,5,5,2021-02-07,1499,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-05,"Friday",5,5,6,6,2021-02-07,1499,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-06,"Saturday",6,6,6,6,2021-02-07,1499,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-07,"Sunday",7,7,6,6,2021-02-07,1548,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-08,"Monday",1,8,6,6,2021-02-14,1548,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-09,"Tuesday",2,9,6,6,2021-02-14,1548,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-10,"Wednesday",3,10,6,6,2021-02-14,1548,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-11,"Thursday",4,11,6,6,2021-02-14,1548,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-12,"Friday",5,12,7,7,2021-02-14,1548,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-13,"Saturday",6,13,7,7,2021-02-14,1548,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-14,"Sunday",7,14,7,7,2021-02-14,1596,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-15,"Monday",1,15,7,7,2021-02-21,1596,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-16,"Tuesday",2,16,7,7,2021-02-21,1596,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-17,"Wednesday",3,17,7,7,2021-02-21,1596,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-18,"Thursday",4,18,7,7,2021-02-21,1596,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-19,"Friday",5,19,8,8,2021-02-21,1596,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-20,"Saturday",6,20,8,8,2021-02-21,1596,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2021-02-21,"Sunday",7,21,8,8,2021-02-21,1644,2,2,"2021-02",1697,"2021-02",1745,28,28,2021-02-28,2021-02-27,"February","February","2021-01",1777,"2021-01",1793,91,91,2021-03-31,2021-03-26,1,1,2021,1804,2021,1808,365,371,2021-12-31,2021-12-31
2022-06-23,"Thursday",4,23,25,25,2022-06-26,1623,6,6,"2022-06",1713,"2022-06",1761,30,28,2022-06-30,2022-06-24,"June","June","2022-02",1782,"2022-02",1798,91,91,2022-06-30,2022-06-24,2,2,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-06-24,"Friday",5,24,25,25,2022-06-26,1623,6,6,"2022-06",1713,"2022-06",1761,30,28,2022-06-30,2022-06-24,"June","June","2022-02",1782,"2022-02",1798,91,91,2022-06-30,2022-06-24,2,2,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-06-25,"Saturday",6,25,26,26,2022-06-26,1465,6,7,"2022-06",1713,"2022-07",1762,30,35,2022-06-30,2022-07-29,"June","July","2022-02",1782,"2022-03",1799,91,98,2022-06-30,2022-09-30,2,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-06-26,"Sunday",7,26,26,26,2022-06-26,1465,6,7,"2022-06",1713,"2022-07",1762,30,35,2022-06-30,2022-07-29,"June","July","2022-02",1782,"2022-03",1799,91,98,2022-06-30,2022-09-30,2,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-06-27,"Monday",1,27,26,26,2022-07-03,1465,6,7,"2022-06",1713,"2022-07",1762,30,35,2022-06-30,2022-07-29,"June","July","2022-02",1782,"2022-03",1799,91,98,2022-06-30,2022-09-30,2,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-06-28,"Tuesday",2,28,26,26,2022-07-03,1465,6,7,"2022-06",1713,"2022-07",1762,30,35,2022-06-30,2022-07-29,"June","July","2022-02",1782,"2022-03",1799,91,98,2022-06-30,2022-09-30,2,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-06-29,"Wednesday",3,29,26,26,2022-07-03,1465,6,7,"2022-06",1713,"2022-07",1762,30,35,2022-06-30,2022-07-29,"June","July","2022-02",1782,"2022-03",1799,91,98,2022-06-30,2022-09-30,2,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-06-30,"Thursday",4,30,26,26,2022-07-03,1465,6,7,"2022-06",1713,"2022-07",1762,30,35,2022-06-30,2022-07-29,"June","July","2022-02",1782,"2022-03",1799,91,98,2022-06-30,2022-09-30,2,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-07-01,"Friday",5,1,26,26,2022-07-03,1465,7,7,"2022-07",1714,"2022-07",1762,31,35,2022-07-31,2022-07-29,"July","July","2022-03",1783,"2022-03",1799,92,98,2022-09-30,2022-09-30,3,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-07-02,"Saturday",6,2,27,27,2022-07-03,1514,7,7,"2022-07",1714,"2022-07",1762,31,35,2022-07-31,2022-07-29,"July","July","2022-03",1783,"2022-03",1799,92,98,2022-09-30,2022-09-30,3,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-07-03,"Sunday",7,3,27,27,2022-07-03,1514,7,7,"2022-07",1714,"2022-07",1762,31,35,2022-07-31,2022-07-29,"July","July","2022-03",1783,"2022-03",1799,92,98,2022-09-30,2022-09-30,3,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-07-04,"Monday",1,4,27,27,2022-07-10,1514,7,7,"2022-07",1714,"2022-07",1762,31,35,2022-07-31,2022-07-29,"July","July","2022-03",1783,"2022-03",1799,92,98,2022-09-30,2022-09-30,3,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-07-05,"Tuesday",2,5,27,27,2022-07-10,1514,7,7,"2022-07",1714,"2022-07",1762,31,35,2022-07-31,2022-07-29,"July","July","2022-03",1783,"2022-03",1799,92,98,2022-09-30,2022-09-30,3,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-07-06,"Wednesday",3,6,27,27,2022-07-10,1514,7,7,"2022-07",1714,"2022-07",1762,31,35,2022-07-31,2022-07-29,"July","July","2022-03",1783,"2022-03",1799,92,98,2022-09-30,2022-09-30,3,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-07-07,"Thursday",4,7,27,27,2022-07-10,1514,7,7,"2022-07",1714,"2022-07",1762,31,35,2022-07-31,2022-07-29,"July","July","2022-03",1783,"2022-03",1799,92,98,2022-09-30,2022-09-30,3,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-07-08,"Friday",5,8,27,27,2022-07-10,1514,7,7,"2022-07",1714,"2022-07",1762,31,35,2022-07-31,2022-07-29,"July","July","2022-03",1783,"2022-03",1799,92,98,2022-09-30,2022-09-30,3,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-07-09,"Saturday",6,9,28,28,2022-07-10,1562,7,7,"2022-07",1714,"2022-07",1762,31,35,2022-07-31,2022-07-29,"July","July","2022-03",1783,"2022-03",1799,92,98,2022-09-30,2022-09-30,3,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-07-10,"Sunday",7,10,28,28,2022-07-10,1562,7,7,"2022-07",1714,"2022-07",1762,31,35,2022-07-31,2022-07-29,"July","July","2022-03",1783,"2022-03",1799,92,98,2022-09-30,2022-09-30,3,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
2022-07-11,"Monday",1,11,28,28,2022-07-17,1562,7,7,"2022-07",1714,"2022-07",1762,31,35,2022-07-31,2022-07-29,"July","July","2022-03",1783,"2022-03",1799,92,98,2022-09-30,2022-09-30,3,3,2022,1805,2022,1809,365,364,2022-12-31,2022-12-30
